SalePrice,SaleType_Con,Condition2_RRAn,Heating_Floor,Exterior2nd_Other,SaleCondition_Alloca,LotArea,Neighborhood_Veenker,OverallQual,Neighborhood_NoRidge,Neighborhood_NridgHt,Heating_Grav,SaleCondition_Partial,SaleType_New,ExterQual,GarageCars,Exterior2nd_CmentBd,KitchenQual,BsmtQual,Condition2_PosN,GrLivArea
180000.0,0,0,0,0,0,11317,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1668
277000.0,0,0,0,0,0,159000,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2144
76500.0,0,0,0,0,0,5350,0,3,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1306
235000.0,0,0,0,0,0,4750,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1625
173000.0,0,0,0,0,0,8366,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1640
158000.0,0,0,0,0,0,9350,0,6,0,0,0,0,0,3.0,1.0,0,4.0,4.0,0,1302
145000.0,0,0,0,0,0,8400,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1314
230000.0,0,0,0,0,0,8738,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2291
207500.0,0,0,0,0,0,8791,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1728
220000.0,0,0,0,0,0,8814,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1604
231500.0,0,0,0,0,0,12435,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1792
97000.0,0,0,0,0,0,12702,0,5,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,882
176000.0,0,0,0,0,0,19296,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1382
276000.0,0,0,0,0,0,9588,0,8,0,0,0,1,1,4.0,3.0,1,5.0,5.0,0,2574
151000.0,0,0,0,0,0,8471,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1212
130000.0,0,0,0,0,0,5500,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1316
73000.0,0,0,0,0,0,5232,0,5,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,764
175500.0,0,0,0,0,0,12090,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1422
185000.0,0,0,0,0,0,11207,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1511
179500.0,0,0,0,0,0,8400,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,2192
120500.0,0,0,0,0,0,6900,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,778
148000.0,0,0,0,0,0,7917,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1113
266000.0,0,0,0,0,0,10728,0,8,0,0,0,1,1,4.0,3.0,0,4.0,4.0,0,1939
241500.0,0,0,0,0,0,39104,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1363
290000.0,0,0,0,0,0,11764,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2270
139000.0,0,0,0,0,0,9600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1632
124500.0,0,0,0,0,0,8314,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,816
205000.0,0,0,0,0,0,7264,0,7,0,0,0,0,0,4.0,2.0,0,5.0,3.0,0,1548
201000.0,0,0,0,0,0,9196,0,7,0,0,0,0,0,4.0,2.0,0,4.0,5.0,0,1560
141000.0,0,0,0,0,0,19138,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,864
415298.0,0,0,0,0,0,14450,0,9,0,1,0,1,1,5.0,3.0,1,5.0,5.0,0,2121
192000.0,0,0,0,0,0,10005,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,2022
228500.0,0,0,0,0,0,11287,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1982
185000.0,0,0,0,0,0,7200,0,6,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1262
207500.0,0,0,0,0,0,5063,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1314
244600.0,0,0,0,0,0,9612,0,8,0,0,0,1,1,4.0,3.0,0,4.0,4.0,0,1468
179200.0,0,0,0,0,0,8012,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1575
164700.0,0,0,0,0,0,4251,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1250
159000.0,0,0,0,0,0,9786,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1734
88000.0,0,0,0,0,0,8125,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,858
122000.0,0,0,0,0,0,9819,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,900
153575.0,0,0,0,0,0,8730,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1396
233230.0,0,0,0,0,0,15611,0,8,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1919
135900.0,0,0,0,0,0,5687,0,5,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1716
131000.0,0,0,0,0,0,11409,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1716
235000.0,0,0,0,0,0,16659,0,7,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,2263
167000.0,0,0,0,0,0,9600,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1644
142500.0,0,0,0,0,0,7937,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1003
152000.0,0,0,0,0,0,13710,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1558
239000.0,0,0,0,0,0,7399,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1950
175000.0,0,0,0,0,0,11700,0,6,0,0,0,0,0,4.0,2.0,0,3.0,3.0,0,1743
158500.0,0,0,0,0,0,14000,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1152
157000.0,0,0,0,0,0,15750,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1336
267000.0,0,0,0,0,0,16226,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2452
205000.0,0,0,0,0,0,13704,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,1541
149900.0,0,0,0,0,0,9800,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,894
295000.0,0,0,0,0,0,18386,0,7,0,0,0,0,0,3.0,3.0,1,4.0,3.0,0,3493
305900.0,0,0,0,0,0,10386,0,8,0,0,0,0,0,4.0,3.0,1,4.0,4.0,0,2000
225000.0,0,0,0,0,0,13474,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2243
89500.0,0,0,0,0,0,7920,0,6,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1406
82500.0,0,0,0,0,0,12342,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,861
360000.0,0,0,0,0,0,12378,0,9,0,1,0,0,0,4.0,3.0,0,5.0,5.0,0,1944
165600.0,0,0,0,0,0,7685,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1501
132000.0,0,0,0,0,0,8000,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,972
119900.0,0,0,0,0,0,7800,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1118
375000.0,0,0,0,0,0,215245,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,2036
178000.0,0,0,0,0,0,9600,0,7,0,0,0,0,0,3.0,2.0,0,5.0,3.0,0,1641
188500.0,0,0,0,0,0,7795,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1432
260000.0,0,0,0,0,0,13005,0,7,0,0,0,0,0,4.0,2.0,1,5.0,4.0,0,2353
270000.0,0,0,0,0,0,9000,0,8,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,1959
260000.0,0,0,0,0,0,9900,0,7,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2646
187500.0,0,0,0,0,0,14115,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1472
342643.0,0,0,0,0,0,16259,0,9,0,1,0,1,1,3.0,3.0,0,4.0,5.0,0,2596
354000.0,0,0,0,0,0,12099,0,8,0,1,0,0,0,4.0,3.0,0,4.0,5.0,0,2468
301000.0,0,0,0,0,0,10380,0,7,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,2730
126175.0,0,0,0,0,0,5820,0,3,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1163
242000.0,0,0,0,0,0,11275,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2978
87000.0,0,0,0,0,0,5000,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,803
324000.0,1,0,0,0,0,10846,1,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1719
145250.0,0,0,0,0,0,11600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1383
214500.0,0,0,0,0,0,11888,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,2134
78000.0,0,0,0,0,0,6402,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1192
119000.0,0,0,0,0,0,10624,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1728
139000.0,0,0,0,0,0,8176,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1056
284000.0,0,0,0,0,0,10655,0,8,0,1,0,0,0,4.0,3.0,0,4.0,4.0,0,1629
207000.0,0,0,0,0,0,8198,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1358
192000.0,0,0,0,0,0,9042,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1638
228950.0,0,0,0,0,0,164660,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1786
377426.0,0,0,0,0,0,14157,0,9,0,0,0,0,0,4.0,3.0,0,4.0,5.0,0,1922
214000.0,0,0,0,0,0,9135,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1536
202500.0,0,0,0,0,0,14145,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1621
155000.0,0,0,0,0,0,12400,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1215
202900.0,0,0,0,0,0,14191,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1908
82000.0,0,0,0,0,0,8400,0,4,0,0,0,0,0,2.0,1.0,0,3.0,3.0,0,841
87500.0,0,0,0,0,0,8544,0,3,0,0,0,0,0,3.0,2.0,0,3.0,0.0,0,1040
266000.0,0,0,0,0,0,8849,0,9,0,1,0,0,0,5.0,2.0,0,5.0,5.0,0,1684
85000.0,0,0,0,0,0,2592,0,5,0,0,0,0,0,3.0,1.0,1,3.0,4.0,0,1112
140200.0,0,0,0,0,0,6435,0,6,0,0,0,0,0,3.0,1.0,0,2.0,3.0,0,1577
151500.0,0,0,0,0,0,12772,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,958
157500.0,0,0,0,0,0,17600,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1478
154000.0,0,0,0,0,0,2448,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1626
437154.0,0,0,0,0,0,20431,0,9,0,1,0,1,1,5.0,3.0,1,5.0,5.0,0,2728
318061.0,0,0,0,0,0,7820,0,9,0,1,0,1,1,5.0,2.0,0,5.0,5.0,0,1869
190000.0,0,0,0,0,0,5271,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1453
95000.0,0,0,0,0,0,9084,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1111
105900.0,0,0,0,0,0,8520,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,720
140000.0,0,0,0,0,0,8400,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1595
177500.0,0,0,0,0,0,11249,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1200
173000.0,0,0,0,0,0,9248,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1167
134000.0,0,0,0,0,0,4224,0,5,0,0,0,0,0,3.0,2.0,1,3.0,4.0,0,1142
130000.0,0,0,0,0,0,6930,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1352
280000.0,0,0,0,0,0,12011,0,8,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1924
156000.0,0,0,0,0,0,7540,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,912
145000.0,0,0,0,0,0,9144,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1505
198500.0,0,0,0,0,0,7301,0,7,0,0,0,0,0,4.0,2.0,0,4.0,0.0,0,1922
118000.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,987
190000.0,0,0,0,0,0,18800,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1574
147000.0,0,0,0,0,0,10690,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1344
159000.0,0,0,0,0,0,9500,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1394
165000.0,0,0,0,0,0,9150,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1431
132000.0,0,0,0,0,0,7800,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1268
162000.0,0,0,0,0,0,9830,0,5,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1287
172400.0,0,0,0,0,0,8121,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1664
134432.0,0,0,0,0,0,17120,0,4,0,0,0,0,0,3.0,2.0,0,3.0,0.0,0,1588
125000.0,0,0,0,0,0,7175,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,752
123000.0,0,0,0,0,0,10634,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1319
219500.0,0,0,0,0,0,8200,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1928
61000.0,0,0,0,0,0,10020,0,1,0,0,0,0,0,2.0,0.0,0,2.0,2.0,0,904
148000.0,0,0,0,0,0,8846,0,5,0,0,0,0,0,4.0,2.0,0,3.0,4.0,0,914
340000.0,0,0,0,0,0,11143,0,8,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,2466
394432.0,0,0,0,0,0,11394,0,9,0,0,0,1,1,4.0,3.0,0,5.0,5.0,0,1856
179000.0,0,0,0,0,0,8123,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1800
127000.0,0,0,0,0,0,5000,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1691
187750.0,0,0,0,0,0,7200,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1301
213500.0,0,0,0,0,0,9245,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1797
76000.0,0,0,0,0,0,9000,0,6,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,784
240000.0,0,0,0,0,0,53107,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1953
192000.0,0,0,0,0,0,3182,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1269
81000.0,0,0,0,0,0,8410,0,5,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,1184
125000.0,0,0,0,0,0,7200,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1125
191000.0,0,0,0,0,0,9382,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1479
426000.0,0,0,0,0,0,12474,0,10,0,1,0,1,1,5.0,3.0,0,5.0,5.0,0,2332
119000.0,0,0,0,0,0,8405,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1367
215000.0,0,0,0,0,0,12209,0,6,0,0,0,0,0,3.0,2.0,0,4.0,5.0,0,1961
106500.0,0,0,0,0,0,8339,0,5,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,882
100000.0,0,0,0,0,0,7446,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,788
109000.0,0,0,0,0,0,10134,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1034
129000.0,0,0,0,0,0,9571,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1144
123000.0,0,0,0,0,0,7200,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,894
169500.0,0,0,0,0,0,7590,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1812
67000.0,0,0,0,0,0,8967,0,5,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,1077
241000.0,0,0,0,0,0,8125,0,7,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,1550
245500.0,0,0,0,0,0,14963,1,8,0,0,0,0,0,4.0,2.0,0,5.0,4.0,0,1288
164990.0,0,0,0,0,0,8767,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1310
108000.0,0,0,0,0,0,10200,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,672
258000.0,0,0,0,0,0,12090,0,8,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2263
168000.0,0,0,0,0,0,10364,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1572
150000.0,0,0,0,0,0,9991,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1620
115000.0,0,0,0,0,0,10480,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1639
177000.0,0,0,0,0,0,15576,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1680
280000.0,0,0,0,0,0,14154,0,7,0,1,0,1,1,4.0,3.0,0,4.0,5.0,0,2172
339750.0,0,0,0,0,0,10800,0,8,0,0,0,1,1,4.0,3.0,0,5.0,5.0,0,2078
60000.0,0,0,0,0,0,9571,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1276
145000.0,0,0,0,0,0,34650,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1056
222000.0,0,0,0,0,0,4403,0,7,0,0,0,1,1,5.0,2.0,0,4.0,5.0,0,1478
115000.0,0,0,0,0,0,8960,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1028
228000.0,0,0,0,0,0,11228,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2097
181134.0,0,0,0,0,0,8899,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1340
149500.0,0,0,0,0,0,7844,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1400
239000.0,0,0,0,0,0,22420,0,6,0,0,0,0,0,3.0,3.0,0,3.0,4.0,0,2624
126000.0,0,0,0,0,0,8160,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1134
142000.0,0,0,0,0,0,8450,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1056
206300.0,0,0,0,0,1,7060,0,7,0,0,0,0,0,3.0,4.0,0,3.0,4.0,0,1344
215000.0,0,0,0,0,0,16635,0,6,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,1602
113000.0,0,0,0,0,0,21750,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,988
315000.0,0,0,0,0,0,9200,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2630
139000.0,0,0,0,0,0,9000,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1196
135000.0,0,0,0,0,0,3378,0,7,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1389
275000.0,0,0,0,0,0,12800,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1644
109008.0,0,0,0,0,0,8593,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,907
195400.0,0,0,0,0,0,6762,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1208
175000.0,0,0,0,0,0,11457,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1412
85400.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,987
79900.0,0,0,0,0,0,5586,0,6,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,1198
122500.0,0,0,0,0,0,1920,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1365
181000.0,0,0,0,0,0,10839,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1604
81000.0,0,0,0,0,0,1890,0,4,0,0,0,0,0,3.0,0.0,1,3.0,4.0,0,630
212000.0,0,0,0,0,0,10667,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1661
116000.0,0,0,0,0,0,4400,0,6,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1118
119000.0,0,0,0,0,0,6000,0,6,0,0,0,0,0,4.0,1.0,0,3.0,3.0,0,904
90350.0,0,0,0,0,0,4280,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,694
110000.0,0,0,0,0,0,12354,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1196
555000.0,0,0,0,0,0,15431,0,10,0,1,0,0,0,5.0,3.0,0,5.0,5.0,0,2402
118000.0,0,0,0,0,0,12108,0,4,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1440
162900.0,0,0,0,0,0,6240,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1573
172500.0,0,0,0,0,0,3922,0,7,0,0,0,1,1,4.0,3.0,0,4.0,5.0,0,1258
210000.0,0,0,0,0,0,8750,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1908
127500.0,0,0,0,0,0,9855,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1689
190000.0,0,0,0,0,0,16492,0,6,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,1888
199900.0,0,0,0,0,0,11214,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1886
119500.0,0,0,0,0,0,8600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1376
120000.0,0,0,0,0,0,6000,0,3,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1183
110000.0,0,0,0,0,0,5684,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,813
280000.0,0,0,0,0,0,70761,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1533
204000.0,0,0,0,0,0,9303,0,6,0,0,0,0,0,4.0,2.0,0,3.0,5.0,0,1756
210000.0,0,0,0,0,0,9000,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1590
188000.0,0,0,0,0,0,9297,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1728
175500.0,0,0,0,0,0,9600,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1242
98000.0,0,0,0,0,0,4571,0,5,0,0,0,0,0,3.0,3.0,0,3.0,3.0,0,1344
256000.0,0,0,0,0,0,53227,0,4,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1663
161000.0,0,0,0,0,0,5100,0,8,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1666
110000.0,0,0,0,0,0,7015,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1203
263435.0,0,0,0,0,0,8004,0,8,0,0,0,1,1,4.0,2.0,0,3.0,4.0,0,1935
155000.0,0,0,0,0,0,7200,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1135
62383.0,0,0,0,0,0,8281,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,864
188700.0,0,0,0,0,0,11988,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1660
124000.0,0,0,0,0,0,8430,0,5,0,0,0,0,0,3.0,0.0,0,3.0,4.0,0,1040
178740.0,0,0,0,0,0,3072,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1414
167000.0,0,0,0,0,0,10628,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1277
146500.0,0,0,0,0,0,9480,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1644
250000.0,0,0,0,0,0,11428,0,8,0,1,0,0,0,4.0,3.0,0,4.0,4.0,0,1634
187000.0,0,0,0,0,0,9291,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1710
212000.0,0,0,0,0,0,6820,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1502
190000.0,0,0,0,0,0,11952,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1969
148000.0,0,0,0,0,0,3675,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1072
440000.0,0,0,0,0,0,14977,0,8,0,1,0,1,1,4.0,3.0,0,4.0,5.0,0,1976
251000.0,0,0,0,0,0,5330,0,8,0,0,0,0,0,4.0,2.0,1,5.0,4.0,0,1652
132500.0,0,0,0,0,0,8480,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,970
208900.0,0,0,0,0,0,13125,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1493
380000.0,0,0,0,0,0,13693,0,9,0,1,0,0,0,5.0,3.0,0,5.0,4.0,0,2643
297000.0,0,0,0,0,0,10637,0,8,0,0,0,0,0,4.0,3.0,0,4.0,5.0,0,1718
89471.0,0,0,0,0,1,5925,0,4,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1131
326000.0,0,0,0,0,0,16033,0,9,0,1,0,0,0,4.0,3.0,0,4.0,5.0,0,1850
374000.0,0,0,0,0,0,11846,0,9,0,1,0,0,0,4.0,3.0,0,5.0,5.0,0,1792
155000.0,0,0,0,0,0,2500,0,7,0,0,0,0,0,4.0,1.0,0,5.0,3.0,0,1826
164000.0,0,0,0,0,0,4500,0,6,0,0,0,0,0,3.0,2.0,0,3.0,5.0,0,1216
132500.0,0,0,0,0,0,7758,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,999
147000.0,0,0,0,0,0,9600,0,5,0,0,0,0,0,4.0,1.0,0,4.0,3.0,0,1113
156000.0,0,0,0,0,0,10289,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1073
175000.0,0,0,0,0,0,12243,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1484
160000.0,0,0,0,0,0,10800,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,2414
86000.0,0,0,0,0,0,1526,0,4,0,0,0,0,0,3.0,1.0,1,4.0,4.0,0,630
115000.0,0,0,0,0,0,2665,0,5,0,0,0,0,0,3.0,1.0,1,3.0,4.0,0,1304
133000.0,0,0,0,0,0,9490,0,6,0,0,0,0,0,3.0,1.0,0,2.0,3.0,0,1578
172785.0,0,0,0,0,0,15578,0,6,0,0,0,1,1,4.0,2.0,0,3.0,4.0,0,1456
155000.0,0,0,0,0,0,7931,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1269
91300.0,0,0,0,0,0,5784,0,5,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,886
34900.0,0,0,0,0,0,7879,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,720
430000.0,0,0,0,0,0,12692,0,8,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,3228
184000.0,0,0,0,0,0,9120,0,7,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1820
130000.0,0,0,0,0,0,7800,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,899
